# Source: Jun Da 笪骏 (jda@mtsu.edu)
# http://lingua.mtsu.edu/chinese-computing/statistics/char/list.php?Which=MO
#
# Accessed 2022-10-02
166	加	243648	51.931044139869	jia1
167	西	243619	52.05694281759	xi1
168	斯	240900	52.181436356531	si1
169	月	240566	52.305757289236	yue4
170	话	240067	52.429820346159	hua4
171	合	239277	52.553475142826	ge3/he2
172	回	239243	52.677112368798	hui2
173	特	239091	52.80067104343	te2/te4
174	代	231734	52.920427729826	dai4
175	内	231331	53.039976151813	nei4
176	信	230248	53.158964895499	xin4
177	表	226768	53.276155226916	biao3
178	化	224729	53.392291833444	hua4
179	老	223050	53.507560757731	lao3
180	给	217815	53.620124311837	gei3/ji3
181	世	214990	53.731227947939	shi4
182	位	214983	53.842327966544	wei4
183	次	214857	53.953362870222	ci4
184	度	214376	54.064149200251	du4
185	门	212769	54.174105056568	men2
186	任	212485	54.283914145907	ren4
187	常	212309	54.393632281062	chang2
188	先	210628	54.502481700406	xian1
189	海	209302	54.610645862661	hai3
190	通	209046	54.718677727922	tong1
191	教	208875	54.826621222925	jiao1/jiao4
192	儿	207827	54.934023127106	er2/er
193	原	207579	55.041296868575	yuan2
194	东	206238	55.147877601177	dong1
195	声	206083	55.254378232084	sheng1
196	提	205159	55.360401353526	di1/ti2
197	立	204985	55.466334554355	li4
198	及	202671	55.571071914383	ji2
199	比	200645	55.674762267727	bi3/bi4
200	员	200217	55.778231437034	yuan2
201	解	200090	55.881634974629	jie3/jie4/xie4
202	水	198933	55.984440591823	shui3
203	名	198481	56.087012622136	ming2
204	真	198416	56.189551061415	zhen1
205	论	197165	56.291443002491	lun2/lun4
206	处	194237	56.391821796693	chu3/chu4
207	走	193619	56.491881217681	zou3
208	义	193507	56.591882758734	yi4
209	各	193435	56.691847091258	ge4
210	入	192433	56.791293605076	ru4
211	几	192355	56.890699809655	ji1/ji3
212	口	191936	56.989889481261	kou3
213	认	191866	57.089042977909	ren4
214	条	191280	57.187893638467	tiao2
215	平	191267	57.286737580819	ping2
216	系	190769	57.385324164173	xi4
217	气	190687	57.483868371147	qi4
218	题	189921	57.582016720707	ti2
219	活	189876	57.680141814936	huo2
220	尔	189785	57.778219881718	er3
221	更	187378	57.875054046681	geng1/geng4
222	别	186634	57.971503723504	bie2/bie4
223	打	186146	58.067701209181	da2/da3
224	女	185188	58.163403614699	nu:3/nv3
225	变	185121	58.259071395613	bian4
226	四	184874	58.354611530599	si4
227	神	184554	58.449986294341	shen2
228	总	184470	58.545317648133	zong3
229	何	184335	58.640579235931	he2
230	电	183834	58.735581914377	dian4
231	数	183312	58.830314830982	shu3/shu4/shuo4
232	安	183210	58.924995035504	an1
233	少	183018	59.019576017279	shao3/shao4
234	报	182411	59.113843310478	bao4
235	才	181725	59.207756089075	cai2
236	结	181674	59.30164251163	jie1/jie2
237	反	181385	59.395379583281	fan3
238	受	180928	59.488880484125	shou4
239	目	180827	59.582329189671	mu4
240	太	180490	59.675603738626	tai4
241	量	180008	59.768629197147	liang2/liang4
242	再	179607	59.861447424828	zai4
243	感	178383	59.953633107505	gan3
244	建	178289	60.045770212379	jian4
245	务	176085	60.136768322816	wu4
246	做	175580	60.22750545676	zuo4
247	接	175473	60.318187294695	jie1
248	必	174963	60.408605572211	bi4
249	场	173632	60.498336008713	chang3
250	件	172895	60.58768557457	jian4
251	计	171949	60.676546261691	ji4
252	管	170746	60.764785256294	guan3
253	期	169806	60.85253847287	qi1
254	市	169522	60.940144922469	shi4
255	直	169439	61.027708478901	zhi2
256	德	168917	61.115002273493	de2
257	资	168890	61.202282114886	zi1
258	命	168358	61.289287026588	ming4
259	山	168142	61.3761803127	shan1
260	金	167912	61.462954738232	jin1
261	指	166865	61.549188089727	zhi3
262	克	166044	61.634997160627	ke4
263	许	166034	61.720801063676	xu3
264	统	165820	61.806494374706	tong3
265	区	164775	61.89164764527	ou1/qu1
266	保	164424	61.976619524252	bao3
267	至	163582	62.06115627015	zhi4
268	队	162938	62.145360206422	dui4
269	形	162049	62.229104720709	xing2
270	社	159527	62.311545902887	she4
271	便	159479	62.393962279378	bian4/pian2
272	空	158539	62.475892877842	kong1/kong4
273	决	157959	62.557523740928	jue2
274	治	156904	62.638609395697	zhi4
275	展	156759	62.719620116622	zhan3
276	马	155772	62.800120770619	ma3
277	科	155750	62.880610055343	ke1
278	司	155229	62.960830095011	si1
279	五	154316	63.040578309852	wu3
280	基	153462	63.119885190188	ji1
281	眼	152079	63.198477356682	yan3
282	书	151357	63.276696404309	shu1
283	非	149915	63.354170247772	fei1
284	则	149042	63.431192937813	ze2
285	听	148988	63.508187721456	ting1/ting4
286	白	148728	63.585048140964	bai2
287	却	148679	63.661883238001	que4
288	界	148438	63.73859378982	jie4
289	达	147907	63.815029928733	da2
290	光	147639	63.891327569229	guang1
291	放	147600	63.967605055105	fang4
292	强	146665	64.043399346881	qiang2
293	即	146459	64.119087180918	ji2
294	像	145291	64.194171409919	xiang4
295	难	144597	64.268896990036	nan2/nan4
296	且	144597	64.343622570153	qie3
297	权	144506	64.418301122822	quan2
298	思	144503	64.492978125136	si1
299	王	143948	64.567368311701	wang2
300	象	143453	64.641502689624	xiang4
301	完	143120	64.715464978097	wan2
302	设	142742	64.789231921789	she4
303	式	142292	64.86276631217	shi4
304	色	142231	64.936269178659	se4/shai3
305	路	141812	65.009555512175	lu4
306	记	139501	65.081647555246	ji4
307	南	139078	65.153520998205	nan2
308	品	138528	65.225110209339	pin3
309	住	138503	65.296686500846	zhu4
310	告	138285	65.368150133193	gao4
311	类	138280	65.439611181614	lei4
312	求	138216	65.511039155786	qiu2
313	据	137990	65.582350336519	ju1/ju4
314	程	136962	65.653130262132	cheng2
315	北	136939	65.723898301688	bei3
316	边	136277	65.794324229484	bian1
317	死	136194	65.864707264115	si3
318	张	136087	65.935035002736	zhang1
319	该	136053	66.005345170662	gai1
320	交	135727	66.075486866634	jiao1
321	规	134528	66.14500893723	gui1
322	万	134220	66.214371838005	wan4
323	取	134102	66.283673758134	qu3
324	拉	134051	66.35294932222	la1
325	格	133986	66.422191295273	ge2
326	望	133145	66.490998652028	wang4
327	觉	132041	66.559235477994	jiao4/jue2
328	术	131634	66.62726197241	shu4/zhu2
329	领	130993	66.694957207555	ling3
330	共	128824	66.761531535743	gong4
331	确	128417	66.827895532381	que4
332	传	128186	66.894140151653	chuan2/zhuan4
333	师	128086	66.960333092412	shi1
334	观	127796	67.026376165481	guan1/guan4
335	清	127716	67.09237789574	qing1
336	今	126624	67.157815296631	jin1
337	切	126391	67.223132286586	qie1/qie4
338	院	126115	67.288306643844	yuan4
339	让	125660	67.353245863866	rang4
340	识	125220	67.417957698429	shi2/zhi4
341	候	124865	67.482486074268	hou4
342	带	124619	67.546887320965	dai4
343	导	124463	67.611207949181	dao3
344	争	124420	67.675506355635	zheng1
345	运	123903	67.739537584176	yun4
346	笑	122902	67.803051510796	xiao4
347	飞	122290	67.866249164914	fei1
348	风	121803	67.929195144671	feng1
349	步	121267	67.991864127597	bu4
350	改	121023	68.054407014949	gai3
351	收	120897	68.116884787374	shou1
352	根	120778	68.179301062369	gen1
353	干	120564	68.241606745344	gan1/gan4
354	造	120496	68.303877286931	zao4
355	言	120308	68.366050672912	yan2
356	联	120301	68.428220441397	lian2
357	持	119990	68.490229489705	chi2
358	组	119734	68.552106241019	zu3
359	每	119594	68.613910642414	mei3
360	济	119161	68.675491275845	ji4
361	车	118824	68.736897752686	che1/ju1
362	亲	118451	68.798111468672	qin1/qing4
363	极	117736	68.858955683287	ji2
364	林	117675	68.919768374009	lin2
365	服	116961	68.980212080144	fu2
366	快	116923	69.040636148444	kuai4
367	办	116904	69.101050397827	ban4
368	议	116810	69.161416069407	yi4
369	往	116539	69.221641692215	wang3/wang4
370	元	116488	69.281840958982	yuan2
371	英	116193	69.341887774134	ying1
372	士	115704	69.401681881355	shi4
373	证	115610	69.461427410773	zheng4
374	近	115441	69.521085603504	jin4
375	失	115346	69.580694701647	shi1
376	转	115087	69.64016995244	zhuan3/zhuan4
377	夫	114784	69.699488617337	fu1
378	令	114570	69.758696690215	ling4
379	准	113877	69.817546630996	zhun3
380	布	113652	69.87628029512	bu4
381	始	112987	69.93467029713	shi3
382	怎	112294	69.992702167042	zen3
383	呢	112185	70.050677707375	ne/ni2
384	存	110970	70.108025353768	cun2
385	未	110491	70.165125460082	wei4
386	远	110455	70.222206962131	yuan3
387	叫	110131	70.279121025797	jiao4
388	台	109362	70.335637681694	tai2
389	单	109359	70.392152787236	chan2/dan1/shan4
390	影	108862	70.448411050565	ying3
391	具	108811	70.504642957853	ju4
392	罗	108376	70.560650063607	luo1/luo2
393	字	108218	70.61657551731	zi4
394	爱	108167	70.672474614972	ai4
395	击	107513	70.728035735155	ji1
396	流	107397	70.783536908262	liu2
397	备	107114	70.838891831176	bei4
398	兵	106982	70.894178538453	bing1
399	连	106814	70.949378425827	lian2
400	调	106379	71.004353511667	diao4/tiao2
401	深	105924	71.059093460271	shen1
402	商	105406	71.113565714176	shang1
403	算	105293	71.16797957136	suan4
404	质	104560	71.22201462504	zhi4
405	团	104151	71.2758383136	tuan2
406	集	104019	71.329593786523	ji2
407	百	103938	71.383307399849	bai3
408	需	103832	71.436966233952	xu1
409	价	103634	71.490522744597	jia4/jie
410	花	103367	71.543941273612	hua1
411	党	103165	71.59725541203	dang3
412	华	103158	71.650565932951	hua2/hua4
413	城	102833	71.703708498704	cheng2
414	石	102149	71.756497583425	dan4/shi2
415	级	102018	71.809218969293	ji2
416	整	100910	71.861367757232	zheng3
417	府	100771	71.913444712037	fu3
418	离	100744	71.965507713643	li2
419	况	100680	72.017537641001	kuang4
420	亚	100251	72.069345867536	ya4
421	请	100226	72.121141174443	qing3
422	技	99790	72.172711163031	ji4
423	际	99412	72.224085806838	ji4
424	约	99148	72.27532401937	yao1/yue1
425	示	98963	72.326466626652	shi4
426	复	98822	72.377536367229	fu4
427	病	98692	72.42853892574	bing4
428	息	98447	72.479414871892	xi1
429	究	98377	72.530254643084	jiu1
430	线	98261	72.581034467202	xian4
431	似	98057	72.631708867151	si4
432	官	97897	72.682300581479	guan1
433	火	97760	72.732821496244	huo3
434	断	97235	72.783071098813	duan4
435	精	97135	72.833269022869	jing1
436	满	96954	72.883373408815	man3
437	支	96814	72.933405444842	zhi1
438	视	96326	72.983185289724	shi4
439	消	96263	73.032932577142	xiao1
440	越	95657	73.082366692768	yue4
441	器	95444	73.131690733161	qi4
442	容	95407	73.180995652504	rong2
443	照	95020	73.230100575999	zhao4
444	须	94903	73.279145035634	xu1
445	九	94580	73.328022573671	jiu3
446	增	93869	73.376532677476	zeng1
447	研	93761	73.424986968488	yan2
448	写	93710	73.473414903457	xie3
449	称	93638	73.521805629897	chen4/cheng1/cheng4
450	企	93453	73.570100751086	qi3
451	八	92700	73.618006733069	ba1
452	功	92052	73.665577838286	gong1
453	吗	91639	73.712935511241	ma3/ma
454	包	91240	73.760086986928	bao1
455	片	90559	73.806886531938	pian1/pian4
456	史	90469	73.853639566285	shi3
457	委	90263	73.900286142895	wei1/wei3
458	乎	90127	73.946862436727	hu1
459	查	90039	73.993393253467	cha2/zha1
460	轻	89852	74.039827431387	qing1
461	易	89730	74.08619856152	yi4
462	早	89623	74.132514395644	zao3
463	曾	89328	74.178677778153	ceng2/zeng1
464	除	89272	74.224812220695	chu2
465	农	88412	74.270502228021	nong2
466	找	88247	74.3161069658	zhao3
467	装	88143	74.361657957924	zhuang1
468	广	87900	74.407083371261	guang3
469	显	87825	74.452470025713	xian3
470	吧	87536	74.497707329261	ba1/ba
471	阿	87159	74.542749804813	a1/a4/a/e1
472	李	86593	74.587499779979	li3
473	标	86324	74.632110739943	biao1
474	谈	86089	74.676600255401	tan2
475	吃	85976	74.721031374139	chi1/ji2
476	图	85957	74.765452673959	tu2
477	念	85953	74.809871906639	nian4
478	六	85830	74.854227574747	liu4
479	引	85740	74.898536732193	yin3
480	历	85487	74.942715143	li4
481	首	85036	74.986660483712	shou3
482	医	84620	75.030390841807	yi1
483	局	84587	75.074104145992	ju2
484	突	84474	75.117759053458	tu1
485	专	84361	75.161355564203	zhuan1
486	费	84359	75.204951041378	fei4
487	号	84335	75.24853411571	hao2/hao4
488	尽	84270	75.292083599008	jin3/jin4
489	另	83702	75.33533954835	ling4
490	周	83366	75.378421857886	zhou1
491	较	82870	75.421247841996	jiao4
492	注	82869	75.46407330932	zhu4
493	语	82805	75.506865702396	yu3/yu4
494	仅	82729	75.549618819801	jin3
495	考	82688	75.592350749016	kao3
496	落	82641	75.63505838933	la4/luo4
497	青	82619	75.677754660371	qing1
498	随	82599	75.720440595709	sui2
499	选	82498	75.763074335748	xuan3
500	列	82418	75.805666732977	lie4
501	武	81863	75.847972314456	wu3
502	红	81852	75.890272211298	hong2
503	响	81702	75.932494590371	xiang3
504	虽	81097	75.974404314437	sui1
505	推	80933	76.01622928574	tui1
506	势	80705	76.057936430033	shi4
507	参	80663	76.099621869351	can1/shen1
508	希	80460	76.141202401286	xi1
509	古	80454	76.18277983251	gu3
510	众	80390	76.224324189485	zhong4
511	构	80364	76.265855110047	gou4
512	房	80320	76.307363292064	fang2
513	半	80183	76.348800674516	ban4
514	节	80074	76.390181727389	jie2/jie1
515	土	79809	76.431425832202	tu3
516	投	79708	76.472617741715	tou2
517	某	79482	76.513692857789	mou3
518	案	79395	76.554723013555	an4
519	黑	78896	76.59549529354	hei1
520	维	78877	76.636257754606	wei2
521	革	78685	76.676920992927	ge2
522	划	78648	76.717565110198	hua2/hua4
523	敌	78620	76.758194757486	di2
524	致	78238	76.798626992851	zhi4
525	陈	77914	76.838891789834	chen2
526	律	77818	76.879106975443	lu:4/lv4
527	足	77385	76.919098393089	zu2
528	态	77219	76.959004024402	tai4
529	护	76993	76.998792862275	hu4
530	七	76766	77.038464389923	qi1
531	兴	76760	77.07813281686	xing1/xing4
532	派	76750	77.117796075945	pai4
533	孩	76620	77.157392152963	hai2
534	验	76542	77.19694792074	yan4
535	责	76377	77.236418418971	ze2
536	营	76372	77.275886333275	ying2
537	星	76320	77.315327374752	xing1
538	够	76181	77.354696583096	gou4
539	章	76098	77.394022898274	zhang1
540	音	76043	77.433320790269	yin1
541	跟	75958	77.472574755528	gen1
542	志	75904	77.511800814389	zhi4
543	底	75728	77.550935919067	de/di3
544	站	75402	77.589902551791	zhan4
545	严	75278	77.628805103158	yan2
546	巴	74917	77.667521095092	ba1
547	例	74579	77.70606241365	li4
548	防	74459	77.744541717992	fang2
549	族	74174	77.78287373857	zu2
550	供	74168	77.821202658438	gong1/gong4
551	效	74009	77.859449409469	xiao4
552	续	73927	77.897653784119	xu4
553	施	73861	77.935824050951	shi1
554	留	73287	77.973697683115	liu2
555	讲	73220	78.011536690675	jiang3
556	型	73216	78.049373631094	xing2
557	料	72778	78.086984219625	liao4
558	终	72533	78.124468195797	zhong1
559	答	72421	78.161894292035	da1/da2
560	紧	72300	78.199257857271	jin3
561	黄	72199	78.236569227208	huang2
562	绝	72074	78.273815999004	jue2
563	奇	71919	78.310982669104	ji1/qi2
564	察	71894	78.348136419576	cha2
565	母	71462	78.385066918869	mu3
566	京	71245	78.421885275788	jing1
567	段	71172	78.458665907392	duan4
568	依	70632	78.495167475024	yi1
569	批	70580	78.531642169828	pi1
570	群	70459	78.568054333631	qun2
571	项	70453	78.604463396724	xiang4
572	故	70067	78.640672980754	gu4
573	按	69984	78.676839671619	an4
574	河	69687	78.712852877298	he2
575	米	69668	78.74885626406	mi3
576	围	69641	78.784845697623	wei2
577	江	69602	78.820814976566	jiang1
578	织	69482	78.856722241292	zhi1
579	害	69462	78.892619170316	hai4
580	斗	69456	78.928512998629	dou3/dou4
581	双	69440	78.96439855838	shuang1
582	境	69360	79.000242775321	jing4
583	客	69108	79.035956762407	ke4
584	纪	69045	79.07163819203	ji4
585	采	68946	79.107268459924	cai3/cai4
586	举	68924	79.142887358546	ju3
587	杀	68776	79.178429772967	sha1
588	攻	68747	79.21395720062	gong1
589	父	68576	79.249396258015	fu4
590	苏	68487	79.284789321532	su1
591	密	68475	79.320176183628	mi4
592	低	68424	79.355536689683	di1
593	朝	68380	79.390874457191	chao2/zhao1
594	友	68196	79.426117136234	you3
595	诉	68147	79.461334492806	su4
596	止	68082	79.496518258344	zhi3
597	细	67915	79.531615720765	xi4
598	愿	67915	79.566713183186	yuan4
599	千	67843	79.601773437077	qian1
600	值	67732	79.636776327818	zhi2
601	仍	67490	79.671654156556	reng2
602	男	67405	79.706488058558	nan2
603	钱	67304	79.741269765261	qian2
604	破	67268	79.7760328677	po4
605	网	67118	79.810718452368	wang3
606	热	67051	79.845369412433	re4
607	助	66867	79.879925284032	zhu4
608	倒	66634	79.914360744695	dao3/dao4
609	育	66551	79.948753312192	yu4
610	属	66374	79.98305440872	shu3/zhu3
611	坐	66293	80.017313645653	zuo4
612	帝	66035	80.05143955202	di4
613	限	66018	80.08555667304	xian4
614	船	65883	80.119604028067	chuan2
615	脸	65727	80.153570764613	lian3
616	职	65272	80.187302363923	zhi2
617	速	65094	80.220941975479	su4
618	刻	65015	80.254540761009	ke4
619	乐	64965	80.288113707282	le4/yue4
620	否	64772	80.321586914025	fou3/pi3
621	刚	64622	80.354982602997	gang1
622	威	64559	80.388345734506	wei1
623	毛	64522	80.421689744964	mao2
624	状	64495	80.455019802224	zhuang4
625	率	64453	80.488328154509	lu:4/shuai4/lv4
626	甚	64438	80.521628755016	shen4
627	独	64201	80.554806877447	du2
628	球	63913	80.587836165759	qiu2
629	般	63739	80.620775533457	ban1
630	普	63570	80.653627564467	pu3
631	怕	63520	80.686453756221	pa4
632	弹	63417	80.719226719106	dan4/tan2
633	校	63200	80.751887539617	jiao4/xiao4
634	苦	63194	80.784545259417	ku3
635	创	63156	80.817183341382	chuang1/chuang4
636	假	62691	80.849581118259	jia3/jia4
637	久	62588	80.881925666267	jiu3
638	错	62401	80.914173575455	cuo4
639	承	62285	80.946361537568	cheng2
640	印	62179	80.978494720456	yin4
641	晚	62142	81.010608782294	wan3
642	兰	61951	81.042624138172	lan2
643	试	61912	81.074619339429	shi4
644	股	61861	81.106588184644	gu3
645	拿	61798	81.138524472396	na2
646	脑	61647	81.170382725593	nao3
647	预	61534	81.202182582069	yu4
648	谁	61528	81.233979337835	shei2/shui2
649	益	60896	81.265449485395	yi4
650	阳	60867	81.296904646187	yang2
651	若	60736	81.328292108126	ruo4
652	哪	60708	81.359665100081	na3/na/nei3
653	微	60484	81.390922332166	wei1
654	尼	60474	81.422174396399	ni2
655	继	60428	81.453402688517	ji4
656	送	60182	81.484503851491	song4
657	急	60141	81.515583826275	ji2
658	血	59944	81.546561994387	xie3/xue4
659	惊	59724	81.57742646977	jing1
660	伤	59632	81.60824340092	shang1
661	素	59100	81.638785402379	su4
662	药	59090	81.669322235986	yao4
663	适	58927	81.699774833616	shi4
664	波	58859	81.730192289857	bo1
665	夜	58839	81.760599410396	ye4
666	省	58642	81.790904724263	sheng3/xing3
667	初	58587	81.821181614947	chu1
668	喜	58449	81.851387189283	xi3
669	卫	58408	81.881571575428	wei4
670	源	58145	81.911620047083	yuan2
671	食	58110	81.941650431259	shi2/si4
672	险	58047	81.971648257971	xian3
673	待	57757	82.001496216993	dai1/dai4
674	述	57744	82.031337457809	shu4
675	陆	57430	82.061016428093	liu4/lu4
676	习	57329	82.090643203078	xi2
677	置	57255	82.120231735963	zhi4
678	居	56307	82.149330356541	ju1
679	劳	56119	82.178331821513	lao2
680	财	56037	82.207290910104	cai2
681	环	55971	82.236215890876	huan2
682	排	55938	82.265123817739	pai2/pai3
683	福	55871	82.293997119998	fu2
684	纳	55597	82.32272882313	na4
685	欢	55294	82.351303940366	huan1
686	雷	55226	82.379843916213	lei2
687	警	55189	82.40836477101	jing3
688	获	55064	82.436821027665	huo4
689	模	54891	82.465187880491	mo2
690	充	54812	82.493513907293	chong1
691	负	54616	82.521738644207	fu4
692	云	54510	82.549908601898	yun2
693	停	54453	82.578049102836	ting2
694	木	54433	82.606179268071	mu4
695	游	54262	82.634221063048	you2
696	龙	54169	82.662214797007	long2
697	树	54037	82.690140315329	shu4
698	疑	53982	82.718037410469	yi2
699	层	53705	82.745791356126	ceng2
700	冷	53460	82.773418689425	leng3
701	洲	53429	82.801030002385	zhou1
702	冲	53378	82.828614959303	chong1/chong4
703	射	53184	82.856099659905	she4
704	略	53068	82.883524413431	lue4
705	范	53033	82.910931079478	fan4
706	竟	53033	82.938337745524	jing4
707	句	52891	82.965671028082	ju4
708	室	52846	82.992981055308	shi4
709	异	52735	83.020233719385	yi4
710	激	52723	83.047480182039	ji1
711	汉	52656	83.07469202009	han4
712	村	52603	83.101876468529	cun1
713	哈	52475	83.12899476847	ha1/ha3
714	策	52394	83.156071208816	ce4
715	演	52394	83.183147649161	yan3
716	简	52280	83.210165176002	jian3
717	卡	52244	83.237164098577	ka3/qia3
718	罪	52068	83.264072066969	zui4
719	判	52045	83.290968149302	pan4
720	担	51792	83.317733484997	dan1/dan4
721	州	51533	83.344364973341	zhou1
722	静	51401	83.370928246048	jing4
723	退	51272	83.397424853473	tui4
724	既	51208	83.423888386648	ji4
725	衣	51134	83.450313677724	yi1/yi4
